Datetime,Open,High,Low,Close,Adj Close,Volume,delta p
2021-03-23 10:32:00-04:00,123.06999969482422,123.08999633789062,122.93000030517578,122.98999786376953,122.98999786376953,275254,-0.06500514443249164
2021-03-23 10:33:00-04:00,122.98999786376953,122.98999786376953,122.8499984741211,122.88999938964844,122.88999938964844,272648,-0.08130618412714954
2021-03-23 10:34:00-04:00,122.9000015258789,122.93990325927734,122.80999755859375,122.87000274658203,122.87000274658203,228478,-0.024409095951522988
2021-03-23 10:35:00-04:00,122.86100006103516,122.91000366210938,122.77999877929688,122.80000305175781,122.80000305175781,326808,-0.049647169766680654
2021-03-23 10:36:00-04:00,122.79000091552734,122.8550033569336,122.74500274658203,122.83999633789062,122.83999633789062,282187,0.04071620000856202
2021-03-23 10:37:00-04:00,122.83999633789062,122.87000274658203,122.66000366210938,122.70169830322266,122.70169830322266,268108,-0.11258388048755584
2021-03-23 10:38:00-04:00,122.69999694824219,122.7300033569336,122.5999984741211,122.61990356445312,122.61990356445312,236951,-0.0652757830326987
2021-03-23 10:39:00-04:00,122.62000274658203,122.77999877929688,122.62000274658203,122.77130126953125,122.77130126953125,293206,0.12338812555885066
2021-03-23 10:40:00-04:00,122.77999877929688,122.86000061035156,122.69999694824219,122.73999786376953,122.73999786376953,319401,-0.032579341851311935
2021-03-23 10:41:00-04:00,122.73500061035156,122.75,122.62999725341797,122.62999725341797,122.62999725341797,247331,-0.08555290374499552
2021-03-23 10:42:00-04:00,122.63999938964844,122.7300033569336,122.62000274658203,122.71990203857422,122.71990203857422,266626,0.06515219285994674
2021-03-23 10:43:00-04:00,122.71530151367188,122.88999938964844,122.71499633789062,122.8550033569336,122.8550033569336,284883,0.11384223608508542
2021-03-23 10:44:00-04:00,122.8499984741211,122.9291000366211,122.80000305175781,122.85230255126953,122.85230255126953,222224,0.0018755206976440167
2021-03-23 10:45:00-04:00,122.8499984741211,122.97000122070312,122.81999969482422,122.94999694824219,122.94999694824219,312857,0.0813988403444375
2021-03-23 10:46:00-04:00,122.94999694824219,123.06999969482422,122.94000244140625,122.97000122070312,122.97000122070312,264069,0.016270250473742285
2021-03-23 10:47:00-04:00,122.97000122070312,122.98999786376953,122.88999938964844,122.91000366210938,122.91000366210938,182619,-0.04879040253571117
2021-03-23 10:48:00-04:00,122.90840148925781,122.98999786376953,122.83999633789062,122.8550033569336,122.8550033569336,189150,-0.04344546969711077
2021-03-23 10:49:00-04:00,122.8550033569336,122.95999908447266,122.84140014648438,122.94000244140625,122.94000244140625,149295,0.06918650616589572
2021-03-23 10:50:00-04:00,122.94999694824219,123.0,122.91000366210938,122.91999816894531,122.91999816894531,169813,-0.02439917042820544
2021-03-23 10:51:00-04:00,122.91010284423828,122.98999786376953,122.8501968383789,122.9800033569336,122.9800033569336,170484,0.05687125067651773
2021-03-23 10:52:00-04:00,122.9749984741211,123.08999633789062,122.94999694824219,123.03500366210938,123.03500366210938,281495,0.04879462389333452
2021-03-23 10:53:00-04:00,123.03800201416016,123.04000091552734,122.9800033569336,123.0,123.0,170770,-0.030886403824878988
2021-03-23 10:54:00-04:00,123.01000213623047,123.05000305175781,122.94999694824219,122.98999786376953,122.98999786376953,126456,-0.016262313725336965
2021-03-23 10:55:00-04:00,122.99500274658203,123.08999633789062,122.99500274658203,123.08499908447266,123.08499908447266,258610,0.07317072716852795
2021-03-23 10:56:00-04:00,123.0687026977539,123.12799835205078,123.0687026977539,123.11170196533203,123.11170196533203,218695,0.03493923851925821
2021-03-23 10:57:00-04:00,123.11000061035156,123.16000366210938,123.06999969482422,123.08719635009766,123.08719635009766,265555,-0.018523483178334726
2021-03-23 10:58:00-04:00,123.08999633789062,123.19999694824219,123.08000183105469,123.16999816894531,123.16999816894531,182311,0.06499458399127488
2021-03-23 10:59:00-04:00,123.18000030517578,123.26000213623047,123.16999816894531,123.23999786376953,123.23999786376953,194847,0.04870722393660282
2021-03-23 11:00:00-04:00,123.23999786376953,123.26000213623047,123.17009735107422,123.20500183105469,123.20500183105469,180341,-0.02839665151043628
2021-03-23 11:01:00-04:00,123.20500183105469,123.25990295410156,123.12999725341797,123.1449966430664,123.1449966430664,203157,-0.04870353240249417
2021-03-23 11:02:00-04:00,123.1449966430664,123.21869659423828,123.12999725341797,123.16999816894531,123.16999816894531,166921,0.020302510504241377
2021-03-23 11:03:00-04:00,123.16699981689453,123.19000244140625,123.08000183105469,123.12799835205078,123.12799835205078,158744,-0.031665515033841275
2021-03-23 11:04:00-04:00,123.12129974365234,123.1500015258789,123.07499694824219,123.0989990234375,123.0989990234375,123182,-0.018112804414244732
2021-03-23 11:05:00-04:00,123.09500122070312,123.38999938964844,123.08499908447266,123.38130187988281,123.38130187988281,403328,0.23258512233682413
2021-03-23 11:06:00-04:00,123.38500213623047,123.7300033569336,123.37999725341797,123.71299743652344,123.71299743652344,612945,0.2658307692298179
2021-03-23 11:07:00-04:00,123.71499633789062,124.08000183105469,123.68000030517578,123.98999786376953,123.98999786376953,860051,0.2222863306949641
2021-03-23 11:08:00-04:00,123.98999786376953,124.2300033569336,123.9800033569336,124.20989990234375,124.20989990234375,505109,0.1773546595394169
2021-03-23 11:09:00-04:00,124.21800231933594,124.23999786376953,123.94000244140625,124.08380126953125,124.08380126953125,408549,-0.10803671553152774
2021-03-23 11:10:00-04:00,124.08000183105469,124.08999633789062,123.82099914550781,123.91999816894531,123.91999816894531,412937,-0.12895201462620332
2021-03-23 11:11:00-04:00,123.91000366210938,124.06999969482422,123.9000015258789,123.97000122070312,123.97000122070312,391691,0.048420270212692074
2021-03-23 11:12:00-04:00,123.96499633789062,124.05000305175781,123.91010284423828,123.95989990234375,123.95989990234375,254707,-0.004111189204558743
2021-03-23 11:13:00-04:00,123.94999694824219,124.05000305175781,123.94000244140625,124.0198974609375,124.0198974609375,239043,0.05639412215919687
2021-03-23 11:14:00-04:00,124.0199966430664,124.02999877929688,123.91000366210938,123.91500091552734,123.91500091552734,227646,-0.08466032122323275
2021-03-23 11:15:00-04:00,123.91999816894531,123.98999786376953,123.83499908447266,123.84500122070312,123.84500122070312,209214,-0.06052045622203853
2021-03-23 11:16:00-04:00,123.8499984741211,123.93000030517578,123.81999969482422,123.90499877929688,123.90499877929688,260785,0.044408805695119784
2021-03-23 11:17:00-04:00,123.90010070800781,123.91000366210938,123.77200317382812,123.87999725341797,123.87999725341797,287048,-0.016225535310274722
2021-03-23 11:18:00-04:00,123.88009643554688,124.16999816894531,123.88009643554688,124.11199951171875,124.11199951171875,462975,0.1871996251573238
2021-03-23 11:19:00-04:00,124.11499786376953,124.12999725341797,124.01000213623047,124.0250015258789,124.0250015258789,244484,-0.07251044550587377
2021-03-23 11:20:00-04:00,124.02989959716797,124.02999877929688,123.89990234375,123.94999694824219,123.94999694824219,228641,-0.06442208627540137
2021-03-23 11:21:00-04:00,123.94499969482422,123.94999694824219,123.80999755859375,123.8499984741211,123.8499984741211,178747,-0.07664788489816918
2021-03-23 11:22:00-04:00,123.85900115966797,123.88999938964844,123.7300033569336,123.80989837646484,123.80989837646484,266180,-0.03964409751684181
2021-03-23 11:23:00-04:00,123.80999755859375,123.80999755859375,123.66500091552734,123.7750015258789,123.7750015258789,303886,-0.02826591826583446
2021-03-23 11:24:00-04:00,123.7750015258789,123.86000061035156,123.75,123.81999969482422,123.81999969482422,227965,0.036354811868779716
2021-03-23 11:25:00-04:00,123.81999969482422,123.9000015258789,123.78500366210938,123.86000061035156,123.86000061035156,200651,0.03230569829262875
2021-03-23 11:26:00-04:00,123.8550033569336,123.86000061035156,123.70999908447266,123.71499633789062,123.71499633789062,202834,-0.11304106838501081
2021-03-23 11:27:00-04:00,123.71890258789062,123.78500366210938,123.66000366210938,123.76000213623047,123.76000213623047,203991,0.03322010418791614
2021-03-23 11:28:00-04:00,123.75,123.79119873046875,123.69999694824219,123.7300033569336,123.7300033569336,150732,-0.01615890348800505
2021-03-23 11:29:00-04:00,123.7300033569336,123.7699966430664,123.63999938964844,123.69999694824219,123.69999694824219,150964,-0.024251521762950593
2021-03-23 11:30:00-04:00,123.69090270996094,123.75499725341797,123.6500015258789,123.67500305175781,123.67500305175781,161641,-0.012854347292142921
2021-03-23 11:31:00-04:00,123.67880249023438,123.76000213623047,123.622802734375,123.66000366210938,123.66000366210938,169764,-0.015199717127342293
2021-03-23 11:32:00-04:00,123.66500091552734,123.7300033569336,123.63999938964844,123.66999816894531,123.66999816894531,125976,0.004040960159279226
2021-03-23 11:33:00-04:00,123.66999816894531,123.71990203857422,123.52999877929688,123.53700256347656,123.53700256347656,279284,-0.10754071920261937
2021-03-23 11:34:00-04:00,123.53479766845703,123.54989624023438,123.34500122070312,123.4000015258789,123.4000015258789,445873,-0.10911592937553612
2021-03-23 11:35:00-04:00,123.4000015258789,123.4999008178711,123.37000274658203,123.45999908447266,123.45999908447266,189678,0.04862038723813757
2021-03-23 11:36:00-04:00,123.45999908447266,123.48999786376953,123.30999755859375,123.3550033569336,123.3550033569336,203866,-0.08504432878476154
2021-03-23 11:37:00-04:00,123.3499984741211,123.3550033569336,123.2300033569336,123.30999755859375,123.30999755859375,249409,-0.032428792883800454
2021-03-23 11:38:00-04:00,123.30500030517578,123.3499984741211,123.26000213623047,123.31999969482422,123.31999969482422,175869,0.012164461790936708
2021-03-23 11:39:00-04:00,123.33000183105469,123.42849731445312,123.29000091552734,123.4000015258789,123.4000015258789,264196,0.056758042475430114
2021-03-23 11:40:00-04:00,123.4000015258789,123.43000030517578,123.36499786376953,123.41000366210938,123.41000366210938,111554,0.008105458757527767
2021-03-23 11:41:00-04:00,123.40989685058594,123.40989685058594,123.2699966430664,123.31500244140625,123.31500244140625,176319,-0.07689367838511159
2021-03-23 11:42:00-04:00,123.30999755859375,123.31829833984375,123.0999984741211,123.13999938964844,123.13999938964844,316658,-0.13786243801078152
2021-03-23 11:43:00-04:00,123.13999938964844,123.22000122070312,123.12000274658203,123.18000030517578,123.18000030517578,283326,0.03248409592789584
2021-03-23 11:44:00-04:00,123.17500305175781,123.20999908447266,123.16500091552734,123.17500305175781,123.17500305175781,146474,0.0
2021-03-23 11:45:00-04:00,123.17500305175781,123.20999908447266,123.12000274658203,123.19010162353516,123.19010162353516,200189,0.012257821313793165
2021-03-23 11:46:00-04:00,123.19499969482422,123.23999786376953,123.18009948730469,123.22010040283203,123.22010040283203,191427,0.02037477825398059
2021-03-23 11:47:00-04:00,123.2300033569336,123.2300033569336,123.12999725341797,123.16500091552734,123.16500091552734,133239,-0.05274887578958473
2021-03-23 11:48:00-04:00,123.1698989868164,123.1698989868164,123.10009765625,123.125,123.125,183563,-0.03645288920892275
2021-03-23 11:49:00-04:00,123.125,123.18000030517578,123.05000305175781,123.12999725341797,123.12999725341797,232828,0.004058682979060914
2021-03-23 11:50:00-04:00,123.1449966430664,123.19999694824219,123.11000061035156,123.1449966430664,123.1449966430664,154399,0.0
2021-03-23 11:51:00-04:00,123.15499877929688,123.15589904785156,123.08000183105469,123.1417007446289,123.1417007446289,105529,-0.010797803418276053
2021-03-23 11:52:00-04:00,123.1500015258789,123.17990112304688,123.05500030517578,123.05889892578125,123.05889892578125,166271,-0.07397693785534531
2021-03-23 11:53:00-04:00,123.05989837646484,123.1050033569336,122.91999816894531,122.91999816894531,122.91999816894531,432884,-0.11368464411659802
2021-03-23 11:54:00-04:00,122.92990112304688,123.0199966430664,122.91000366210938,122.91000366210938,122.91000366210938,262206,-0.016186022079025027
2021-03-23 11:55:00-04:00,122.90499877929688,123.05000305175781,122.83999633789062,123.0,123.0,323436,0.07729646608899994
2021-03-23 11:56:00-04:00,122.98999786376953,123.12000274658203,122.97000122070312,123.11499786376953,123.11499786376953,160393,0.10163428097499186
2021-03-23 11:57:00-04:00,123.11000061035156,123.11499786376953,122.99230194091797,123.05879974365234,123.05879974365234,209508,-0.04158952680154043
2021-03-23 11:58:00-04:00,123.05000305175781,123.15760040283203,122.95999908447266,123.1449966430664,123.1449966430664,210096,0.07719917834430053
2021-03-23 11:59:00-04:00,123.13999938964844,123.20999908447266,123.08000183105469,123.18000030517578,123.18000030517578,240910,0.03248409592789584
2021-03-23 12:00:00-04:00,123.17500305175781,123.24500274658203,123.125,123.2300033569336,123.2300033569336,177896,0.044652164654439074
2021-03-23 12:01:00-04:00,123.2300033569336,123.31999969482422,123.22000122070312,123.30989837646484,123.30989837646484,217430,0.06483406423339569
2021-03-23 12:02:00-04:00,123.30139923095703,123.36000061035156,123.2300033569336,123.25499725341797,123.25499725341797,245848,-0.037632969154021124
2021-03-23 12:03:00-04:00,123.24500274658203,123.31999969482422,123.23999786376953,123.2979965209961,123.2979965209961,111213,0.042998720624015066
2021-03-23 12:04:00-04:00,123.29000091552734,123.29769897460938,123.1500015258789,123.15499877929688,123.15499877929688,161635,-0.10949966358015199
2021-03-23 12:05:00-04:00,123.1500015258789,123.16000366210938,122.80999755859375,122.9000015258789,122.9000015258789,410013,-0.20300446358294577
2021-03-23 12:06:00-04:00,122.88999938964844,122.95999908447266,122.66000366210938,122.94999694824219,122.94999694824219,310788,0.04882216526302942
2021-03-23 12:07:00-04:00,122.95999908447266,123.03990173339844,122.87000274658203,123.0199966430664,123.0199966430664,215169,0.048794371373191134
2021-03-23 12:08:00-04:00,123.01000213623047,123.05000305175781,122.93000030517578,122.98539733886719,122.98539733886719,124681,-0.020002273746838942
2021-03-23 12:09:00-04:00,122.98999786376953,123.12999725341797,122.98999786376953,123.05419921875,123.05419921875,184475,0.05220046840848123
2021-03-23 12:10:00-04:00,123.05500030517578,123.06999969482422,122.93000030517578,122.95999908447266,122.95999908447266,140460,-0.07720224327944614
2021-03-23 12:11:00-04:00,122.94999694824219,122.98999786376953,122.86499786376953,122.91560363769531,122.91560363769531,194039,-0.027973413095206037
2021-03-23 12:12:00-04:00,122.91809844970703,122.94770050048828,122.85099792480469,122.91500091552734,122.91500091552734,190418,-0.0025199984532423285
2021-03-23 12:13:00-04:00,122.91500091552734,122.93000030517578,122.79199981689453,122.92120361328125,122.92120361328125,176582,0.00504633096668894
2021-03-23 12:14:00-04:00,122.927001953125,122.92990112304688,122.80999755859375,122.88999938964844,122.88999938964844,106405,-0.030101249431489806
2021-03-23 12:15:00-04:00,122.88099670410156,122.88099670410156,122.76000213623047,122.87000274658203,122.87000274658203,154339,-0.008946832963932404
2021-03-23 12:16:00-04:00,122.87000274658203,122.91999816894531,122.85009765625,122.8949966430664,122.8949966430664,113036,0.020341739989966977
2021-03-23 12:17:00-04:00,122.89600372314453,122.91000366210938,122.80999755859375,122.81600189208984,122.81600189208984,121304,-0.06509717861527263
2021-03-23 12:18:00-04:00,122.80999755859375,122.87010192871094,122.80000305175781,122.86000061035156,122.86000061035156,112547,0.04071578271464063
2021-03-23 12:19:00-04:00,122.86000061035156,122.91999816894531,122.8499984741211,122.9000015258789,122.9000015258789,106479,0.032558127404057224
2021-03-23 12:20:00-04:00,122.9000015258789,123.0,122.8949966430664,122.96839904785156,122.96839904785156,318954,0.05565298708174049
2021-03-23 12:21:00-04:00,122.96499633789062,122.97000122070312,122.88500213623047,122.95999908447266,122.95999908447266,149489,-0.004063964190457093
2021-03-23 12:22:00-04:00,122.95809936523438,123.05000305175781,122.94000244140625,123.0082015991211,123.0082015991211,136286,0.04074740431526615
2021-03-23 12:23:00-04:00,123.00499725341797,123.08999633789062,122.95999908447266,123.01010131835938,123.01010131835938,113799,0.004149477708528157
2021-03-23 12:24:00-04:00,123.01000213623047,123.08000183105469,123.01000213623047,123.04000091552734,123.04000091552734,102490,0.024387268332580068
2021-03-23 12:25:00-04:00,123.03990173339844,123.05000305175781,122.91999816894531,122.9999008178711,122.9999008178711,118270,-0.032510522979786925
2021-03-23 12:26:00-04:00,122.99099731445312,123.01000213623047,122.94300079345703,122.95999908447266,122.95999908447266,63493,-0.02520365771261701
2021-03-23 12:27:00-04:00,122.96119689941406,123.05000305175781,122.95999908447266,123.0199966430664,123.0199966430664,157749,0.047819755447276346
2021-03-23 12:28:00-04:00,123.0199966430664,123.06999969482422,123.0,123.01000213623047,123.01000213623047,73659,-0.008124294512001846
2021-03-23 12:29:00-04:00,123.01010131835938,123.01730346679688,122.86000061035156,122.93109893798828,122.93109893798828,121219,-0.06422430314615356
2021-03-23 12:30:00-04:00,122.94000244140625,122.97000122070312,122.81500244140625,122.88999938964844,122.88999938964844,153225,-0.040672727155381484
2021-03-23 12:31:00-04:00,122.87799835205078,122.9000015258789,122.81999969482422,122.8219985961914,122.8219985961914,103780,-0.04557346035124472
2021-03-23 12:32:00-04:00,122.83100128173828,122.85780334472656,122.7699966430664,122.79000091552734,122.79000091552734,162657,-0.03337949359941688
2021-03-23 12:33:00-04:00,122.79840087890625,122.86000061035156,122.78990173339844,122.82990264892578,122.82990264892578,118061,0.02565324124260846
2021-03-23 12:34:00-04:00,122.83000183105469,122.88999938964844,122.69999694824219,122.71119689941406,122.71119689941406,218827,-0.09672305615042981
2021-03-23 12:35:00-04:00,122.71499633789062,122.82990264892578,122.68000030517578,122.81999969482422,122.81999969482422,163906,0.08556685007305169
2021-03-23 12:36:00-04:00,122.81999969482422,122.8499984741211,122.76499938964844,122.82499694824219,122.82499694824219,93142,0.0040687619527647175
2021-03-23 12:37:00-04:00,122.83000183105469,122.87999725341797,122.80989837646484,122.81999969482422,122.81999969482422,89197,-0.0081430726055236
2021-03-23 12:38:00-04:00,122.82499694824219,122.97000122070312,122.77999877929688,122.94010162353516,122.94010162353516,203185,0.09371437260566207
2021-03-23 12:39:00-04:00,122.94100189208984,122.97000122070312,122.88899993896484,122.95999908447266,122.95999908447266,95468,0.015452283689282998
2021-03-23 12:40:00-04:00,122.95999908447266,122.9749984741211,122.88999938964844,122.93119812011719,122.93119812011719,90570,-0.023423035596871377
2021-03-23 12:41:00-04:00,122.92120361328125,122.94999694824219,122.86000061035156,122.89029693603516,122.89029693603516,96486,-0.025143487321624615
2021-03-23 12:42:00-04:00,122.9000015258789,122.9000015258789,122.80000305175781,122.89299774169922,122.89299774169922,145301,-0.005698766552262997
2021-03-23 12:43:00-04:00,122.9000015258789,122.94499969482422,122.86000061035156,122.93000030517578,122.93000030517578,86391,0.024409095951522988
2021-03-23 12:44:00-04:00,122.94000244140625,123.0,122.92500305175781,122.98500061035156,122.98500061035156,149895,0.03660173096772048
2021-03-23 12:45:00-04:00,122.98999786376953,123.05000305175781,122.95999908447266,123.02980041503906,123.02980041503906,162262,0.032362429433992465
2021-03-23 12:46:00-04:00,123.0250015258789,123.12000274658203,123.0199966430664,123.08110046386719,123.08110046386719,172951,0.04559962389147426
2021-03-23 12:47:00-04:00,123.08999633789062,123.08999633789062,123.0199966430664,123.06999969482422,123.06999969482422,101753,-0.016245546885478874
2021-03-23 12:48:00-04:00,123.0770034790039,123.08100128173828,123.01000213623047,123.0386962890625,123.0386962890625,74336,-0.031124571494740037
2021-03-23 12:49:00-04:00,123.02999877929688,123.05000305175781,122.87039947509766,122.87039947509766,122.87039947509766,152810,-0.12972389318277036
2021-03-23 12:50:00-04:00,122.875,122.9749984741211,122.87000274658203,122.93499755859375,122.93499755859375,114441,0.048828125
2021-03-23 12:51:00-04:00,122.93769836425781,122.95999908447266,122.87000274658203,122.93990325927734,122.93990325927734,94995,0.0017935060187951983
